id,purch_date,customer_id,product_id,amount,paid
4507,04/26/2019,597,39,18,674.1
4508,04/26/2019,93,59,9,608.31
4509,04/26/2019,654,7,1,13.83
4510,04/26/2019,816,52,17,1477.13
4511,04/26/2019,806,54,7,264.53
4512,04/26/2019,196,5,16,1216.48
4513,04/26/2019,161,35,20,1913.6
4514,04/26/2019,862,22,12,723.12
4515,04/26/2019,4,50,9,575.82
4516,04/26/2019,148,53,20,829.4
4517,04/26/2019,7,1,4,25.44
4518,04/26/2019,746,24,20,537.6
4519,04/26/2019,921,19,19,368.79
4520,04/26/2019,217,20,20,1741.0
4521,04/26/2019,725,7,10,138.3
4522,04/26/2019,980,17,16,540.48
4523,04/26/2019,696,12,11,468.16
4524,04/26/2019,525,17,16,540.48
4525,04/26/2019,771,13,2,32.64
4526,04/26/2019,661,10,10,889.9
4527,04/26/2019,443,10,5,444.95
4528,04/26/2019,702,3,12,784.8
4529,04/27/2019,559,2,9,771.66
4530,04/27/2019,577,55,14,119.7
4531,04/27/2019,776,41,16,1045.6
4532,04/27/2019,199,40,17,916.81
4533,04/27/2019,454,4,16,828.8
4534,04/27/2019,175,25,4,294.8
4535,04/27/2019,353,38,1,21.98
4536,04/27/2019,742,11,11,236.17
4537,04/27/2019,229,27,16,758.56
4538,04/27/2019,820,34,12,1194.48
4539,04/27/2019,227,50,9,454.86
4540,04/27/2019,480,42,16,1400.16
4541,04/27/2019,460,58,17,1241.85
4542,04/27/2019,855,45,14,640.78
4543,04/27/2019,127,5,13,1136.07
4544,04/27/2019,1000,49,18,1126.8
4545,04/27/2019,931,59,4,175.32
4546,04/27/2019,185,16,19,695.4
4547,04/27/2019,700,44,7,214.69
4548,04/27/2019,365,19,14,319.62
4549,04/27/2019,513,54,11,415.69
4550,04/27/2019,655,50,5,319.9
4551,04/27/2019,563,40,16,1268.96
4552,04/27/2019,918,8,9,379.71
4553,04/27/2019,993,30,20,459.2
4554,04/27/2019,816,49,5,313.0
4555,04/27/2019,938,21,6,542.88
4556,04/27/2019,628,41,7,315.63
4557,04/27/2019,999,59,1,74.28
4558,04/27/2019,691,24,2,62.52
4559,04/27/2019,722,51,4,301.28
4560,04/27/2019,383,23,13,105.82
4561,04/27/2019,368,33,6,493.32
4562,04/27/2019,761,1,4,25.44
4563,04/27/2019,300,37,8,495.92
4564,04/27/2019,738,14,17,1689.8
4565,04/27/2019,577,27,3,142.23
4566,04/27/2019,541,11,8,163.2
4567,04/27/2019,931,24,8,135.04
4568,04/27/2019,991,43,9,366.21
4569,04/27/2019,982,7,13,109.72
4570,04/27/2019,110,25,18,1326.6
4571,04/27/2019,282,49,17,1064.2
4572,04/27/2019,978,48,17,623.39
4573,04/27/2019,728,2,11,943.14
4574,04/27/2019,266,46,14,506.66
4575,04/27/2019,657,15,5,37.45
4576,04/27/2019,362,58,3,120.54
4577,04/27/2019,436,5,6,524.34
4578,04/27/2019,348,33,5,411.1
4579,04/27/2019,588,48,16,586.72
4580,04/27/2019,848,45,6,274.62
4581,04/27/2019,212,23,17,221.34
4582,04/27/2019,721,29,2,118.46
4583,04/27/2019,849,19,3,68.49
4584,04/27/2019,298,41,10,653.5
4585,04/27/2019,133,42,11,962.61
4586,04/27/2019,747,5,15,1310.85
4587,04/27/2019,476,2,13,1114.62
4588,04/27/2019,69,54,1,37.79
4589,04/27/2019,144,32,13,1200.29
4590,04/27/2019,182,58,16,596.16
4591,04/27/2019,335,18,14,788.62
4592,04/27/2019,183,31,15,485.25
4593,04/27/2019,115,44,4,122.68
4594,04/27/2019,3,44,6,184.02
4595,04/27/2019,809,51,8,602.56
4596,04/27/2019,385,52,17,1678.58
4597,04/27/2019,926,54,18,408.06
4598,04/27/2019,773,7,13,179.79
4599,04/27/2019,731,59,6,445.68
4600,04/27/2019,873,36,6,82.98
4601,04/27/2019,993,18,6,337.98
4602,04/27/2019,945,57,14,960.82
4603,04/27/2019,806,47,13,628.16
4604,04/27/2019,425,27,14,663.74
4605,04/27/2019,451,26,20,1684.0
4606,04/27/2019,180,21,17,1245.93
4607,04/27/2019,397,51,12,903.84
4608,04/27/2019,946,4,3,204.48
4609,04/27/2019,311,46,3,184.02
4610,04/27/2019,473,30,10,229.6
4611,04/27/2019,217,4,3,202.44
4612,04/27/2019,897,1,14,89.04
4613,04/27/2019,388,15,13,183.69
4614,04/27/2019,571,40,5,396.55
4615,04/27/2019,784,48,8,293.36
4616,04/27/2019,570,15,20,282.6
4617,04/27/2019,359,20,14,1218.7
4618,04/27/2019,930,8,5,187.75
4619,04/27/2019,903,37,6,371.94
4620,04/27/2019,847,52,20,1974.8
4621,04/28/2019,319,22,11,662.86
4622,04/28/2019,276,49,3,135.21
4623,04/28/2019,108,3,17,1111.8
4624,04/28/2019,217,1,14,89.04
4625,04/28/2019,366,3,19,1242.6
4626,04/28/2019,503,38,3,36.93
4627,04/28/2019,671,30,19,436.24
4628,04/28/2019,378,9,1,30.01
4629,04/28/2019,328,34,3,298.62
4630,04/28/2019,498,59,11,817.08
4631,04/28/2019,117,56,8,139.6
4632,04/28/2019,770,47,1,48.32
4633,04/28/2019,80,48,4,146.68
4634,04/28/2019,590,30,14,321.44
4635,04/28/2019,920,41,9,588.15
4636,04/28/2019,519,5,3,262.17
4637,04/28/2019,61,47,19,918.08
4638,04/28/2019,438,5,7,611.73
4639,04/28/2019,450,11,15,322.05
4640,04/28/2019,639,19,13,296.79
4641,04/28/2019,673,19,7,110.25
4642,04/28/2019,733,40,19,1506.89
4643,04/28/2019,882,25,5,368.5
4644,04/28/2019,913,13,6,119.4
4645,04/28/2019,472,4,2,136.32
4646,04/28/2019,427,28,5,141.2
4647,04/28/2019,565,1,13,82.68
4648,04/28/2019,544,39,16,599.2
4649,04/28/2019,47,51,13,842.14
4650,04/28/2019,176,25,19,1400.3
4651,04/28/2019,494,9,14,420.14
4652,04/28/2019,820,17,4,120.24
4653,04/28/2019,59,54,18,680.22
4654,04/28/2019,406,16,10,432.5
4655,04/28/2019,42,20,3,188.04
4656,04/28/2019,159,53,15,899.85
4657,04/28/2019,157,33,8,657.76
4658,04/28/2019,529,11,12,257.64
4659,04/28/2019,499,18,20,1126.6
4660,04/28/2019,703,20,9,783.45
4661,04/28/2019,591,34,13,1294.02
4662,04/28/2019,286,18,12,675.96
4663,04/28/2019,347,53,14,1036.84
4664,04/28/2019,56,37,1,61.99
4665,04/28/2019,612,45,17,567.97
4666,04/28/2019,638,5,5,436.95
4667,04/28/2019,999,41,18,1176.3
4668,04/28/2019,746,10,20,1441.6
4669,04/28/2019,203,59,4,273.36
4670,04/28/2019,535,43,15,610.35
4671,04/28/2019,163,30,10,130.9
4672,04/28/2019,513,4,1,68.16
4673,04/28/2019,855,52,8,647.76
4674,04/28/2019,424,3,1,65.4
4675,04/28/2019,456,20,12,1044.6
4676,04/28/2019,97,23,20,325.4
4677,04/28/2019,319,35,1,67.93
4678,04/28/2019,977,43,14,569.66
4679,04/28/2019,917,55,1,8.55
4680,04/28/2019,94,45,1,45.77
4681,04/28/2019,119,43,13,528.97
4682,04/28/2019,693,38,17,373.66
4683,04/28/2019,177,45,15,521.85
4684,04/28/2019,296,35,4,382.72
4685,04/28/2019,432,3,2,69.32
4686,04/28/2019,629,58,12,876.6
4687,04/28/2019,254,5,15,1310.85
4688,04/28/2019,966,35,5,478.4
4689,04/29/2019,119,53,7,518.42
4690,04/29/2019,555,57,1,42.55
4691,04/29/2019,514,3,9,588.6
4692,04/29/2019,496,25,12,884.4
4693,04/29/2019,616,39,16,599.2
4694,04/29/2019,996,10,19,1690.81
4695,04/29/2019,213,53,14,1036.84
4696,04/29/2019,362,36,13,179.79
4697,04/29/2019,863,12,11,271.48
4698,04/29/2019,368,29,11,651.53
4699,04/29/2019,789,37,2,123.98
4700,04/29/2019,784,13,1,19.9
4701,04/29/2019,426,23,17,276.59
4702,04/29/2019,504,47,12,579.84
4703,04/29/2019,438,58,15,1095.75
4704,04/29/2019,274,42,5,437.55
4705,04/29/2019,702,48,13,476.71
4706,04/29/2019,431,17,11,371.58
4707,04/29/2019,542,1,3,17.94
4708,04/29/2019,466,7,18,243.9
4709,04/29/2019,552,8,1,42.19
4710,04/29/2019,630,49,12,751.2
4711,04/29/2019,318,56,15,307.95
4712,04/29/2019,448,5,9,786.51
4713,04/29/2019,151,43,12,488.28
4714,04/29/2019,304,23,2,27.66
4715,04/29/2019,167,8,16,675.04
4716,04/29/2019,756,20,5,422.2
4717,04/29/2019,225,56,18,332.64
4718,04/29/2019,906,26,4,336.8
4719,04/29/2019,289,10,12,822.24
4720,04/29/2019,580,11,16,278.24
4721,04/29/2019,74,34,11,1094.94
4722,04/29/2019,664,46,15,791.25
4723,04/29/2019,180,54,1,37.79
4724,04/29/2019,127,36,12,159.36
4725,04/29/2019,616,49,10,626.0
4726,04/29/2019,422,23,1,16.27
4727,04/29/2019,588,46,10,613.4
4728,04/29/2019,372,25,19,896.23
4729,04/29/2019,278,11,1,21.47
4730,04/29/2019,622,22,10,602.6
4731,04/29/2019,43,43,19,773.11
4732,04/29/2019,24,39,15,561.75
4733,04/29/2019,42,20,4,348.2
4734,04/29/2019,705,21,12,1085.76
4735,04/29/2019,410,27,3,142.23
4736,04/29/2019,605,24,1,31.26
4737,04/29/2019,409,22,6,361.56
4738,04/29/2019,256,53,4,296.24
4739,04/29/2019,623,58,10,730.5
4740,04/29/2019,908,24,8,250.08
4741,04/29/2019,86,44,2,61.34
4742,04/29/2019,139,55,6,51.3
4743,04/29/2019,446,39,3,112.35
4744,04/29/2019,511,29,17,1006.91
4745,04/29/2019,42,19,11,251.13
4746,04/29/2019,945,55,7,59.85
4747,04/29/2019,67,54,11,415.69
4748,04/29/2019,91,53,20,1111.0
4749,04/30/2019,432,24,9,236.34
4750,04/30/2019,703,33,20,1052.4
4751,04/30/2019,177,6,20,1984.4
4752,04/30/2019,82,17,2,66.88
4753,04/30/2019,759,41,12,784.2
4754,04/30/2019,47,11,5,93.4
4755,04/30/2019,457,12,10,425.6
4756,04/30/2019,846,15,16,226.08
4757,04/30/2019,819,55,6,51.3
4758,04/30/2019,144,28,3,84.72
4759,04/30/2019,182,38,11,241.78
4760,04/30/2019,112,6,5,496.1
4761,04/30/2019,884,17,15,354.75
4762,04/30/2019,711,40,15,1189.65
4763,04/30/2019,647,51,19,1431.08
4764,04/30/2019,911,48,7,256.69
4765,04/30/2019,701,18,12,675.96
4766,04/30/2019,595,24,12,375.12
4767,04/30/2019,306,31,19,995.98
4768,04/30/2019,176,30,9,206.64
4769,04/30/2019,289,27,9,426.69
4770,04/30/2019,787,39,6,224.7
4771,04/30/2019,263,26,2,168.4
4772,04/30/2019,361,16,16,833.92
4773,04/30/2019,470,3,15,667.05
4774,04/30/2019,364,59,4,282.28
4775,04/30/2019,385,7,10,118.9
4776,04/30/2019,145,22,19,1144.94
4777,04/30/2019,937,47,6,237.72
4778,04/30/2019,45,2,14,1200.36
4779,04/30/2019,615,1,4,25.44
4780,04/30/2019,807,36,3,41.49
4781,04/30/2019,787,22,4,241.04
4782,04/30/2019,838,38,12,224.16
4783,04/30/2019,145,23,16,260.32
4784,04/30/2019,220,45,19,869.63
4785,04/30/2019,140,58,15,1051.95
4786,04/30/2019,230,16,8,443.6
4787,04/30/2019,307,49,2,63.86
4788,04/30/2019,736,38,3,34.95
4789,04/30/2019,993,2,18,1543.32
4790,04/30/2019,560,12,1,42.56
4791,04/30/2019,883,1,17,108.12
4792,04/30/2019,858,32,8,738.64
4793,04/30/2019,642,49,12,488.28
4794,04/30/2019,594,56,7,77.63
4795,04/30/2019,213,2,16,1303.2
4796,04/30/2019,891,3,3,196.2
4797,04/30/2019,459,36,18,248.94
4798,04/30/2019,331,26,4,336.8
4799,04/30/2019,437,60,13,535.86
4800,04/30/2019,749,27,18,853.38
4801,04/30/2019,127,17,3,101.34
4802,04/30/2019,446,13,20,398.0
4803,04/30/2019,775,53,19,1139.81
4804,04/30/2019,655,54,10,377.9
4805,04/30/2019,431,30,2,45.92
4806,04/30/2019,102,43,15,305.25
4807,04/30/2019,239,21,12,879.48
4808,04/30/2019,145,19,19,433.77
4809,04/30/2019,655,26,8,673.6
4810,04/30/2019,187,18,6,290.64
4811,04/30/2019,87,7,9,123.21
4812,04/30/2019,524,42,9,787.59
4813,04/30/2019,881,10,2,177.98
4814,04/30/2019,5,10,12,651.36
4815,04/30/2019,959,20,4,348.2
4816,04/30/2019,91,19,12,219.12
4817,04/30/2019,112,3,14,915.6
4818,04/30/2019,363,29,13,769.99
4819,04/30/2019,625,48,9,330.03
4820,04/30/2019,248,10,14,1245.86
4821,04/30/2019,198,24,8,250.08
4822,04/30/2019,650,14,14,1391.6
4823,04/30/2019,367,56,12,246.36
4824,05/13/2019,265,23,15,244.05
4825,05/13/2019,834,56,5,102.65
4826,05/13/2019,323,60,19,783.18
4827,05/13/2019,395,3,10,654.0
4828,05/13/2019,216,18,9,506.97
4829,05/13/2019,138,57,10,686.3
4830,05/13/2019,741,29,17,1006.91
4831,05/13/2019,337,17,14,472.92
4832,05/13/2019,96,59,20,757.6
4833,05/13/2019,882,19,5,114.15
4834,05/13/2019,566,30,9,126.09
4835,05/13/2019,364,10,9,800.91
4836,05/13/2019,968,29,2,67.52
4837,05/13/2019,577,26,10,842.0
4838,05/13/2019,251,35,1,95.68
4839,05/13/2019,608,45,1,45.77
4840,05/13/2019,410,2,2,171.48
4841,05/13/2019,45,4,2,136.32
4842,05/13/2019,336,56,8,108.4
4843,05/13/2019,736,2,14,1056.3
4844,05/13/2019,344,13,3,59.7
4845,05/13/2019,511,34,13,892.84
4846,05/13/2019,864,4,20,927.0
4847,05/13/2019,993,34,20,1990.8
4848,05/13/2019,730,59,2,133.7
4849,05/13/2019,91,22,14,843.64
4850,05/13/2019,314,54,1,37.79
4851,05/13/2019,117,37,8,495.92
4852,05/13/2019,343,5,10,873.9
4853,05/13/2019,279,22,14,514.64
4854,05/13/2019,145,13,7,139.3
4855,05/13/2019,878,60,4,156.64
4856,05/13/2019,146,11,10,214.7
4857,05/13/2019,15,6,16,1444.64
4858,05/13/2019,62,26,2,168.4
4859,05/13/2019,778,31,9,491.85
4860,05/13/2019,789,18,15,844.95
4861,05/13/2019,843,59,15,1114.2
4862,05/13/2019,604,17,11,371.58
4863,05/13/2019,575,3,16,1046.4
4864,05/13/2019,567,59,6,445.68
4865,05/13/2019,59,9,5,121.55
4866,05/13/2019,674,20,19,1653.95
4867,05/13/2019,687,60,15,599.7
4868,05/13/2019,131,21,6,282.3
4869,05/13/2019,92,11,19,407.93
4870,05/13/2019,185,37,3,105.99
4871,05/13/2019,763,60,2,82.44
4872,05/13/2019,530,54,6,158.7
4873,05/13/2019,963,17,8,270.24
4874,05/13/2019,633,38,7,107.73
4875,05/13/2019,73,49,14,876.4
4876,05/13/2019,253,55,12,102.6
4877,05/13/2019,468,46,4,245.36
4878,05/13/2019,611,14,19,1888.6
4879,05/13/2019,895,51,19,1431.08
4880,05/13/2019,519,60,2,82.44
4881,05/14/2019,117,14,15,1491.0
4882,05/14/2019,840,21,19,1719.12
4883,05/14/2019,949,59,17,1262.76
4884,05/14/2019,29,26,2,92.62
4885,05/14/2019,438,44,8,245.36
4886,05/14/2019,338,35,1,95.68
4887,05/14/2019,537,6,10,902.9
4888,05/14/2019,691,8,8,185.6
4889,05/14/2019,130,5,16,1398.24
4890,05/14/2019,239,15,19,268.47
4891,05/14/2019,364,7,1,13.83
4892,05/14/2019,444,1,8,41.2
4893,05/14/2019,89,42,12,567.12
4894,05/14/2019,868,46,4,245.36
4895,05/14/2019,139,32,14,1292.62
4896,05/14/2019,194,40,17,1348.27
4897,05/14/2019,770,4,3,204.48
4898,05/14/2019,752,18,8,450.64
4899,05/14/2019,489,32,11,1015.63
4900,05/14/2019,298,55,10,85.5
4901,05/14/2019,728,11,18,386.46
4902,05/14/2019,465,59,6,445.68
4903,05/14/2019,378,8,7,295.33
4904,05/14/2019,682,29,6,355.38
4905,05/14/2019,896,9,10,300.1
4906,05/14/2019,665,15,12,169.56
4907,05/14/2019,630,48,15,550.05
4908,05/14/2019,129,12,8,340.48
4909,05/14/2019,709,46,14,858.76
4910,05/14/2019,327,39,16,599.2
4911,05/14/2019,867,15,15,211.95
4912,05/14/2019,742,9,5,150.05
4913,05/14/2019,454,25,12,884.4
4914,05/14/2019,107,32,4,369.32
4915,05/14/2019,139,27,2,94.82
4916,05/14/2019,628,9,3,90.03
4917,05/14/2019,885,40,16,1268.96
4918,05/14/2019,428,6,12,1190.64
4919,05/14/2019,539,31,12,669.24
4920,05/14/2019,601,36,4,55.32
4921,05/14/2019,745,22,8,274.8
4922,05/15/2019,883,14,2,198.8
4923,05/15/2019,368,20,15,1305.75
4924,05/15/2019,433,14,12,1192.8
4925,05/15/2019,419,47,19,918.08
4926,05/15/2019,451,4,7,477.12
4927,05/15/2019,267,33,18,1479.96
4928,05/15/2019,600,16,1,46.58
4929,05/15/2019,893,16,19,1053.55
4930,05/15/2019,695,38,3,46.83
4931,05/15/2019,663,40,1,79.31
4932,05/15/2019,198,16,4,221.8
4933,05/15/2019,419,32,13,1200.29
4934,05/15/2019,621,4,13,886.08
4935,05/15/2019,718,2,6,514.44
4936,05/15/2019,192,4,6,408.96
4937,05/15/2019,325,39,1,37.45
4938,05/15/2019,899,20,19,1075.02
4939,05/15/2019,144,31,8,446.16
4940,05/15/2019,459,23,12,195.24
4941,05/15/2019,658,46,7,429.38
4942,05/15/2019,178,21,12,629.76
4943,05/15/2019,150,35,10,956.8
4944,05/15/2019,90,7,6,58.92
4945,05/15/2019,965,32,18,1612.08
4946,05/15/2019,669,32,18,1661.94
4947,05/15/2019,764,8,1,42.19
4948,05/15/2019,922,50,18,1151.64
4949,05/15/2019,517,60,18,741.96
4950,05/15/2019,839,19,18,234.18
4951,05/15/2019,668,48,1,33.74
4952,05/15/2019,38,21,7,633.36
4953,05/15/2019,732,55,18,153.9
4954,05/15/2019,169,47,20,966.4
4955,05/15/2019,305,29,20,1184.6
4956,05/15/2019,53,19,6,136.98
4957,05/15/2019,935,17,2,67.56
4958,05/16/2019,376,12,12,510.72
4959,05/16/2019,831,58,1,73.05
4960,05/16/2019,636,32,11,1015.63
4961,05/16/2019,172,57,10,686.3
4962,05/16/2019,786,38,11,241.78
4963,05/16/2019,582,30,3,68.88
4964,05/16/2019,356,60,4,128.6
4965,05/16/2019,174,35,12,1148.16
4966,05/16/2019,7,55,12,102.6
4967,05/16/2019,773,11,18,336.24
4968,05/16/2019,194,51,1,75.32
4969,05/16/2019,739,41,19,1241.65
4970,05/16/2019,598,52,14,1382.36
4971,05/16/2019,426,31,6,334.62
4972,05/16/2019,313,9,6,180.06
4973,05/16/2019,690,50,6,353.16
4974,05/16/2019,997,35,14,1339.52
4975,05/16/2019,287,41,11,718.85
4976,05/16/2019,611,48,2,73.34
4977,05/16/2019,927,1,3,19.08
4978,05/16/2019,352,2,10,831.7
4979,05/16/2019,122,42,20,1750.2
4980,05/16/2019,847,54,3,113.37
4981,05/16/2019,8,3,3,196.2
4982,05/16/2019,662,6,9,892.98
4983,05/16/2019,971,7,20,276.6
4984,05/16/2019,77,7,8,110.64
4985,05/16/2019,775,37,14,676.9
4986,05/16/2019,96,7,6,43.14
4987,05/16/2019,590,9,8,240.08
4988,05/16/2019,504,11,16,343.52
4989,05/16/2019,197,11,6,128.82
4990,05/16/2019,489,34,4,370.28
4991,05/16/2019,680,36,6,82.98
4992,05/16/2019,251,3,12,784.8
4993,05/16/2019,30,6,14,1389.08
4994,05/16/2019,196,3,3,196.2
4995,05/16/2019,60,14,5,497.0
4996,05/16/2019,542,20,10,870.5
4997,05/16/2019,470,44,4,122.68
4998,05/16/2019,28,45,19,782.61
4999,05/16/2019,823,57,15,1029.45
5000,05/16/2019,407,21,20,1809.6
5001,05/16/2019,997,13,8,159.2
5002,05/16/2019,423,25,11,810.7
5003,05/16/2019,430,37,8,495.92
5004,05/17/2019,383,18,3,168.99
5005,05/17/2019,632,18,5,281.65
5006,05/17/2019,439,42,4,350.04
5007,05/17/2019,611,31,1,55.77
5008,05/17/2019,396,48,17,623.39
5009,05/17/2019,687,27,13,616.33
5010,05/17/2019,584,30,2,45.92
5011,05/17/2019,288,7,9,97.11
5012,05/17/2019,858,43,12,263.64
5013,05/17/2019,712,9,2,60.02
5014,05/17/2019,121,33,18,1479.96
5015,05/17/2019,263,49,12,751.2
5016,05/17/2019,128,56,16,328.48
5017,05/17/2019,413,16,9,499.05
5018,05/17/2019,151,3,1,65.4
5019,05/17/2019,522,54,19,718.01
5020,05/17/2019,438,5,10,873.9
5021,05/17/2019,750,18,18,709.74
5022,05/17/2019,957,30,13,298.48
5023,05/17/2019,814,57,6,411.78
5024,05/17/2019,450,28,7,144.34
5025,05/17/2019,894,54,9,340.11
5026,05/17/2019,262,1,7,44.52
5027,05/17/2019,317,46,17,948.94
5028,05/17/2019,19,1,10,62.3
5029,05/17/2019,707,28,20,564.8
5030,05/17/2019,512,4,8,545.28
5031,05/17/2019,591,54,14,433.86
5032,05/17/2019,477,34,9,895.86
5033,05/17/2019,520,13,18,336.78
5034,05/17/2019,680,23,1,16.27
5035,05/17/2019,811,19,18,410.94
5036,05/17/2019,547,7,11,152.13
5037,05/17/2019,213,43,2,81.38
5038,05/17/2019,508,42,20,1750.2
5039,05/17/2019,869,27,4,163.08
5040,05/17/2019,363,37,1,32.23
5041,05/17/2019,471,31,2,111.54
5042,05/17/2019,330,4,16,1090.56
5043,05/17/2019,800,8,7,295.33
5044,05/17/2019,627,40,4,317.24
5045,05/17/2019,505,23,6,97.62
5046,05/17/2019,540,27,16,477.92
5047,05/17/2019,603,34,7,696.78
5048,05/17/2019,738,37,13,805.87
5049,05/17/2019,45,49,9,563.4
5050,05/17/2019,557,42,17,1190.17
5051,05/17/2019,275,41,12,447.0
5052,05/17/2019,127,55,15,128.25
5053,05/17/2019,565,42,12,903.12
5054,05/17/2019,785,48,17,623.39
5055,05/18/2019,694,35,6,574.08
5056,05/18/2019,571,10,10,889.9
5057,05/18/2019,243,43,15,402.9
5058,05/18/2019,302,50,14,895.72
5059,05/18/2019,166,18,12,675.96
5060,05/18/2019,681,6,9,892.98
5061,05/18/2019,800,15,15,211.95
5062,05/18/2019,540,52,1,98.74
5063,05/18/2019,400,43,2,62.66
5064,05/18/2019,756,22,11,662.86
5065,05/18/2019,1000,25,7,515.9
5066,05/18/2019,854,37,19,1177.81
5067,05/18/2019,793,40,12,799.44
5068,05/18/2019,915,6,5,496.1
5069,05/18/2019,994,54,6,226.74
5070,05/18/2019,553,32,2,184.66
5071,05/18/2019,317,34,1,99.54
5072,05/18/2019,259,38,3,42.87
5073,05/18/2019,515,35,16,1331.84
5074,05/18/2019,774,44,16,490.72
5075,05/18/2019,69,50,10,582.2
5076,05/18/2019,899,28,6,169.44
5077,05/18/2019,549,9,8,240.08
5078,05/18/2019,323,27,15,711.15
5079,05/18/2019,289,7,12,165.96
5080,05/18/2019,484,7,2,27.66
5081,05/18/2019,717,21,4,361.92
5082,05/18/2019,341,16,16,833.92
5083,05/18/2019,378,5,20,1747.8
5084,05/18/2019,658,16,14,776.3
5085,05/18/2019,62,59,4,297.12
5086,05/18/2019,705,6,19,1885.18
5087,05/18/2019,579,59,14,1039.92
5088,05/18/2019,25,44,9,276.03
5089,05/18/2019,235,45,17,778.09
5090,05/18/2019,598,14,7,695.8
5091,05/18/2019,315,12,1,42.56
5092,05/18/2019,148,24,11,343.86
5093,05/18/2019,41,54,8,238.8
5094,05/18/2019,904,51,8,325.36
5095,05/18/2019,826,46,9,552.06
5096,05/19/2019,103,32,4,369.32
5097,05/19/2019,847,5,6,435.18
5098,05/19/2019,754,41,4,261.4
5099,05/19/2019,714,60,6,217.62
5100,05/19/2019,395,47,17,821.44
5101,05/19/2019,937,32,16,989.76
5102,05/19/2019,727,25,6,442.2
5103,05/19/2019,694,42,14,1225.14
5104,05/19/2019,661,29,19,1125.37
5105,05/19/2019,836,50,16,604.0
5106,05/19/2019,910,47,1,38.17
5107,05/19/2019,392,10,15,934.35
5108,05/19/2019,727,23,6,97.62
5109,05/19/2019,834,43,4,86.28
5110,05/19/2019,95,24,4,125.04
5111,05/19/2019,867,44,4,122.68
5112,05/19/2019,120,21,20,1809.6
5113,05/19/2019,209,48,14,513.38
5114,05/19/2019,624,36,7,96.81
5115,05/19/2019,597,21,20,1809.6
5116,05/19/2019,214,6,18,1250.1
5117,05/19/2019,710,43,2,81.38
5118,05/19/2019,447,6,14,722.26
5119,05/19/2019,543,3,9,370.8
5120,05/19/2019,602,39,10,374.5
5121,05/19/2019,98,6,19,1885.18
5122,05/19/2019,55,60,4,126.96
5123,05/19/2019,369,16,12,665.4
5124,05/19/2019,165,16,19,1053.55
5125,05/19/2019,199,39,14,482.3
5126,05/19/2019,669,37,20,1239.8
5127,05/19/2019,707,11,5,107.35
5128,05/19/2019,673,55,8,68.4
5129,05/19/2019,93,50,13,831.74
5130,05/19/2019,389,8,6,146.82
5131,05/19/2019,679,51,4,171.72
5132,05/19/2019,429,54,1,26.83
5133,05/19/2019,144,38,18,265.14
5134,05/19/2019,632,34,19,1891.26
5135,05/19/2019,609,51,10,753.2
5136,05/19/2019,886,60,20,824.4
5137,05/19/2019,834,10,6,475.2
5138,05/19/2019,476,11,17,317.56
5139,05/19/2019,987,27,14,663.74
5140,05/19/2019,320,12,18,766.08
5141,05/19/2019,896,19,18,410.94
5142,05/19/2019,187,43,9,366.21
5143,05/19/2019,687,40,5,380.7
5144,05/19/2019,891,52,13,1283.62
5145,05/19/2019,448,17,16,540.48
5146,05/19/2019,212,17,19,641.82
5147,05/19/2019,40,54,18,550.98
5148,05/19/2019,111,13,16,318.4
5149,05/20/2019,871,58,9,657.45
5150,05/20/2019,186,53,13,962.78
5151,05/20/2019,914,1,18,114.48
5152,05/20/2019,589,45,1,35.7
5153,05/20/2019,187,48,12,321.24
5154,05/20/2019,141,9,7,115.57
5155,05/20/2019,359,20,15,1305.75
5156,05/20/2019,190,38,9,197.82
5157,05/20/2019,951,52,19,1876.06
5158,05/20/2019,520,13,20,398.0
5159,05/20/2019,330,50,8,511.84
5160,05/20/2019,920,23,3,48.81
5161,05/20/2019,541,12,11,458.81
5162,05/20/2019,684,35,10,956.8
5163,05/20/2019,718,48,12,440.04
5164,05/20/2019,385,33,16,1315.52
5165,05/20/2019,886,7,9,124.47
5166,05/20/2019,264,41,14,914.9
5167,05/20/2019,180,45,9,259.56
5168,05/20/2019,575,23,15,244.05
5169,05/20/2019,859,21,16,1447.68
5170,05/20/2019,550,49,7,438.2
5171,05/20/2019,743,19,4,91.32
5172,05/20/2019,15,6,7,500.08
5173,05/20/2019,933,53,14,1036.84
5174,05/20/2019,747,27,18,853.38
5175,05/20/2019,726,24,19,486.97
5176,05/20/2019,238,39,4,149.8
5177,05/20/2019,425,50,1,63.98
5178,05/20/2019,961,2,18,1543.32
5179,05/20/2019,848,49,17,1064.2
5180,05/20/2019,119,7,14,193.62
5181,05/20/2019,368,42,3,262.53
5182,05/20/2019,126,14,7,695.8
5183,05/20/2019,57,3,16,1046.4
5184,05/20/2019,443,3,1,39.24
5185,05/20/2019,790,23,3,48.81
5186,05/20/2019,921,14,13,1292.2
5187,05/20/2019,569,32,2,184.66
5188,05/20/2019,111,7,20,276.6
5189,05/20/2019,13,44,3,92.01
5190,05/20/2019,689,42,4,245.04
5191,05/21/2019,843,22,19,1144.94
5192,05/21/2019,754,35,4,382.72
5193,05/21/2019,811,49,18,1126.8
5194,05/21/2019,965,18,15,532.35
5195,05/21/2019,779,11,10,214.7
5196,05/21/2019,197,50,4,255.92
5197,05/21/2019,854,19,8,182.64
5198,05/21/2019,676,49,9,501.39
